filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
fig4a,False,1,None,False,10,0.5,10,1.0,1319,0.0011312325950711,21:12
fig4a,False,0,strong_wolfe,True,20,1.0,100,0.01,797,0.0006895798142068,54:42
fig4a,True,1,None,True,10,0.5,3,1.0,937,0.0014376011677086,16:18
fig16b,False,0,strong_wolfe,True,20,0.5,3,1.0,572,0.0005052651977166,19:48
fig4a,True,1,None,True,10,0.5,10,1.0,937,0.0014376011677086,16:18
fig16b,False,1,None,True,20,0.5,100,0.01,766,0.0040487349033355,24:23
fig16b,False,0,strong_wolfe,True,10,0.5,100,1.0,828,0.0011302446946501,14:20
fig4a,False,1,None,False,5,0.5,3,0.01,1561,0.0672113075852394,10:32
fig16b,True,1,None,False,10,1.0,100,1.0,702,0.0005178347928449,24:35
fig4a,False,1,strong_wolfe,False,20,0.5,3,1.0,813,0.0005847840220667,28:07
fig4a,True,0,None,True,10,0.5,10,1.0,1020,0.0012002702569589,17:23
fig16b,True,0,None,False,40,1.0,10,1.0,286,0.0001758203288773,39:40
fig16b,True,0,strong_wolfe,True,20,1.0,100,0.01,866,0.0005422066315077,59:20
fig4a,False,1,None,False,10,,3,1.0,716,0.0005378295318223,23:04
fig16b,False,1,None,False,20,0.5,3,1.0,603,0.0003797849349211,20:57
fig4a,False,0,strong_wolfe,True,40,1.0,3,0.01,468,0.0005239674937911,1:02:21
fig16b,False,0,None,True,5,0.5,10,0.01,2001,0.0162158999592065,13:17
fig4a,False,1,strong_wolfe,False,10,,3,1.0,718,0.0005385224358178,28:43
fig16b,False,0,None,False,5,0.5,10,1.0,2001,0.0065357843413949,13:26
fig16b,True,1,strong_wolfe,True,5,1.0,100,1.0,908,0.000758217589464,15:58
fig16b,False,1,strong_wolfe,True,5,,3,0.01,1343,0.0024616797454655,28:53
fig4a,False,0,strong_wolfe,False,10,0.5,10,1.0,1283,0.0010413415729999,22:34
fig16b,False,0,None,False,20,0.5,3,0.01,1198,0.001872181543149,41:25
fig16b,True,1,strong_wolfe,False,40,,3,0.01,519,0.0003051839012186,1:25:43
fig4a,True,0,strong_wolfe,False,5,1.0,10,1.0,1116,0.0011884665582329,19:17
fig4a,True,0,strong_wolfe,False,5,,100,0.01,2001,0.0030556491110473,43:47
fig4a,True,0,strong_wolfe,True,10,,100,0.01,1270,0.0007907599210739,53:00
fig16b,False,0,strong_wolfe,False,10,1.0,10,0.01,1369,0.0011090447660535,48:16
fig16b,True,1,None,True,40,,100,0.01,330,0.0029523079283535,46:18
fig16b,True,0,strong_wolfe,True,20,,3,1.0,361,0.0003718400839716,28:41
fig4a,False,0,None,False,20,0.5,100,0.01,1398,0.0023179636336863,48:47
fig16b,True,0,None,False,10,1.0,3,1.0,740,0.0004887222894467,25:39
fig4a,True,1,None,True,5,,3,1.0,866,0.0008558631525374,13:57
fig16b,False,1,strong_wolfe,True,10,1.0,100,0.01,1079,0.0016053571598604,35:10
fig4a,True,1,strong_wolfe,False,5,0.5,10,0.01,2001,0.0396650619804859,21:58
fig4a,False,1,None,False,10,1.0,10,0.01,508,0.0211013481020927,17:46
fig16b,True,0,strong_wolfe,False,10,0.5,3,0.01,2001,0.0042141918092966,39:21
fig16b,False,0,None,False,20,0.5,3,1.0,606,0.0005274261930026,21:01
fig4a,False,1,strong_wolfe,False,20,,100,0.01,978,0.0006338701350614,1:12:47
fig4a,False,1,None,False,40,,10,1.0,263,0.0003181355423294,36:07
fig4a,True,0,strong_wolfe,True,20,1.0,10,1.0,291,0.0014917800435796,18:12
fig4a,False,0,strong_wolfe,True,40,1.0,100,0.01,468,0.0005239674937911,1:02:13
fig16b,True,0,strong_wolfe,True,5,0.5,10,1.0,2001,0.0034153680317103,13:55
fig16b,False,0,strong_wolfe,False,5,1.0,3,0.01,2001,0.0028477245941758,34:37
fig16b,True,1,strong_wolfe,True,5,0.5,3,1.0,2001,0.0036940746940672,13:55
fig4a,False,0,strong_wolfe,True,5,0.5,3,1.0,2001,0.0032642350997775,14:01
fig16b,False,0,None,False,5,1.0,100,1.0,1151,0.0007761272136121,19:50
fig16b,False,0,None,True,20,1.0,10,0.01,426,0.0031171657610684,29:40
fig4a,True,0,strong_wolfe,True,40,,3,1.0,234,0.0003135970910079,35:21
fig16b,False,0,strong_wolfe,False,20,0.5,10,1.0,590,0.0004391729598864,20:30
fig4a,False,0,strong_wolfe,True,40,0.5,100,1.0,369,0.0003733074408955,23:34
fig4a,False,0,None,False,20,,10,0.01,658,0.0023137603420764,46:36
fig16b,False,1,strong_wolfe,False,20,0.5,100,1.0,652,0.0004225437587592,22:53
fig16b,True,0,strong_wolfe,False,5,1.0,3,0.01,2001,0.0042141918092966,39:06
fig4a,True,0,None,True,5,1.0,3,0.01,918,0.0072715240530669,15:30
fig4a,False,0,None,True,5,1.0,100,0.01,583,0.0175320729613304,10:04
fig4a,True,1,None,False,10,1.0,3,1.0,627,0.0005607771454378,21:36
fig16b,True,1,None,False,5,0.5,10,1.0,2001,0.0050008129328489,12:38
fig16b,True,1,strong_wolfe,False,40,0.5,100,0.01,921,0.0006332594202831,1:02:40
fig4a,True,1,strong_wolfe,True,20,0.5,3,0.01,1285,0.0012511090608313,42:15
fig4a,True,0,strong_wolfe,False,20,,3,1.0,124,0.0290869809687137,08:03
fig16b,True,1,None,True,10,0.5,100,0.01,1383,0.0037287401501089,21:50
fig16b,False,1,strong_wolfe,True,40,0.5,100,0.01,928,0.0005959278205409,1:03:05
fig4a,False,0,strong_wolfe,False,5,0.5,3,0.01,2001,0.0452272705733776,21:46
fig16b,False,1,None,True,40,1.0,10,0.01,216,0.0040442519821226,29:58
fig4a,False,0,strong_wolfe,False,20,1.0,100,1.0,427,0.0004003363428637,29:12
fig16b,False,1,None,True,20,1.0,10,1.0,323,0.000209774589166,19:43
fig16b,False,1,strong_wolfe,False,40,1.0,3,0.01,571,0.0004052947915624,1:02:40
fig16b,False,1,strong_wolfe,False,10,,10,1.0,575,0.0003972312260884,20:56
fig4a,False,1,None,True,5,0.5,10,1.0,2001,0.042787916958332,13:31
fig4a,True,0,strong_wolfe,False,20,0.5,100,0.01,1889,0.0012239625211805,1:05:40
fig4a,True,0,None,False,5,0.5,10,1.0,2001,0.0152416182681918,13:30
fig16b,False,1,strong_wolfe,False,40,,100,0.01,489,0.0003442192100919,1:02:55
fig4a,True,1,None,False,20,0.5,3,0.01,713,0.0159321445971727,22:08
fig4a,True,1,strong_wolfe,False,20,1.0,10,1.0,426,0.0004116639320272,29:42
fig4a,True,0,strong_wolfe,False,40,1.0,3,0.01,615,0.0004558177606668,1:15:31
fig16b,False,0,None,False,10,0.5,3,0.01,2001,0.0047487756237387,34:10
fig4a,True,0,strong_wolfe,True,5,0.5,100,0.01,2001,0.0261508040130138,19:56
fig4a,True,1,None,True,5,0.5,3,0.01,2001,0.0206132102757692,12:30
fig16b,False,1,None,True,20,,3,0.01,373,0.0040464461781084,26:04
fig4a,False,1,None,False,20,0.5,3,0.01,508,0.0211013481020927,17:34
fig4a,False,0,strong_wolfe,False,5,,100,1.0,1065,0.0009784455178305,19:53
fig16b,False,1,strong_wolfe,True,40,0.5,3,1.0,333,0.0002821669913828,23:11
fig16b,True,1,None,True,40,1.0,10,1.0,246,0.0003892688837368,34:34
fig4a,True,0,strong_wolfe,False,5,0.5,10,0.01,2001,0.0382929742336273,21:28
fig16b,False,1,None,True,40,1.0,3,1.0,197,0.000150715073687,24:10
fig4a,True,0,None,True,20,0.5,10,0.01,631,0.01303740311414,21:55
fig16b,True,0,strong_wolfe,False,40,1.0,3,0.01,574,0.0004942213417962,1:16:17
fig16b,True,1,strong_wolfe,False,20,,100,1.0,400,0.0004089081776328,31:55
fig16b,False,0,None,True,40,,3,0.01,229,0.0031093945726752,31:57
fig16b,False,0,None,True,10,0.5,3,0.01,1343,0.0044014193117618,22:56
fig16b,False,1,None,True,40,,10,0.01,212,0.0040441551245749,29:36
fig16b,False,1,None,True,10,1.0,10,1.0,531,0.0003820703714154,18:20
fig16b,True,0,None,True,10,,3,0.01,736,0.0092002553865313,25:48
fig4a,False,0,strong_wolfe,True,10,,3,1.0,546,0.0005188906216062,20:01
fig4a,False,1,None,False,5,0.5,10,0.01,1561,0.0672113075852394,10:38
fig16b,True,0,None,False,20,1.0,100,0.01,480,0.0069497153162956,33:40
fig16b,True,0,None,False,40,,3,1.0,234,0.0004132745089009,32:43
fig4a,False,0,None,False,10,,100,0.01,1263,0.0023174697998911,40:26
fig4a,False,1,strong_wolfe,True,20,1.0,3,1.0,374,0.0004078797355759,26:19
fig4a,False,0,None,False,40,0.5,3,1.0,423,0.0003923482436221,29:33
fig4a,False,0,strong_wolfe,True,20,0.5,10,1.0,604,0.0005790098803117,21:12
fig16b,False,0,None,False,40,0.5,100,0.01,568,0.001872181543149,39:24
fig4a,False,1,strong_wolfe,True,5,,3,1.0,914,0.0007951055886223,19:05
fig16b,True,0,None,True,5,1.0,100,1.0,1175,0.0009395654778927,20:30
fig4a,False,1,None,False,20,,10,1.0,408,0.0004375716089271,28:38
fig16b,False,0,strong_wolfe,False,5,,100,1.0,894,0.0006413204828277,16:27
fig16b,False,1,None,False,5,,100,0.01,1774,0.0042772875167429,31:20
fig16b,False,0,strong_wolfe,False,10,0.5,10,1.0,911,0.0010591393802314,15:59
fig4a,False,0,None,False,10,1.0,10,0.01,1398,0.0023179636336863,44:25
fig4a,False,1,None,True,20,1.0,10,1.0,650,0.0013285278109833,41:03
fig16b,False,1,strong_wolfe,False,20,,3,1.0,343,0.0002619237930048,27:03
fig4a,False,1,None,False,5,0.5,3,1.0,2001,0.0141285853460431,13:21
fig16b,True,1,strong_wolfe,False,20,0.5,3,0.01,1328,0.0014993782388046,46:58
fig4a,True,1,strong_wolfe,True,20,,10,1.0,349,0.0003572145360521,24:56
fig4a,True,0,strong_wolfe,True,5,0.5,3,1.0,2001,0.0055630225688219,12:21
fig4a,True,0,None,False,40,1.0,10,1.0,276,0.0003252330934628,38:11
fig4a,False,1,None,False,20,0.5,100,1.0,782,0.0005571882938966,27:07
fig16b,False,1,None,False,10,,3,1.0,554,0.0003592043067328,19:31
fig16b,False,1,strong_wolfe,False,20,0.5,10,1.0,652,0.0004225437587592,22:26
fig16b,True,0,strong_wolfe,False,10,,3,1.0,656,0.0005387310520745,26:25
fig4a,True,0,strong_wolfe,True,20,1.0,100,1.0,291,0.0014917800435796,18:18
fig4a,True,1,strong_wolfe,False,20,0.5,100,0.01,1634,0.0013935746392235,52:15
fig16b,False,0,strong_wolfe,False,20,1.0,10,1.0,345,0.0002998004492837,23:56
fig4a,True,0,strong_wolfe,False,40,0.5,3,0.01,866,0.0010214494541287,59:17
fig4a,True,0,None,True,20,1.0,3,0.01,348,0.0082924664020538,21:24
fig16b,False,1,None,True,20,0.5,100,1.0,531,0.0003820703714154,18:22
fig4a,True,1,strong_wolfe,True,10,0.5,100,1.0,1290,0.0022260113619267,22:55
fig4a,False,1,None,False,10,,10,0.01,387,0.0243429318070411,13:30
fig4a,False,1,None,True,10,0.5,3,1.0,1795,0.002524736104533,30:38
fig4a,False,1,None,True,5,,3,1.0,1560,0.0022319804411381,27:31
fig16b,True,1,strong_wolfe,False,10,0.5,100,0.01,2001,0.0045841075479984,35:58
fig16b,False,1,None,False,10,1.0,3,1.0,603,0.0003797849349211,18:50
fig4a,True,0,strong_wolfe,False,40,,100,0.01,596,0.0006133585120551,1:37:52
fig16b,False,1,strong_wolfe,True,20,1.0,3,1.0,333,0.0002821669913828,23:10
fig4a,False,1,strong_wolfe,False,20,,3,1.0,390,0.0004610499599948,30:45
fig4a,False,0,None,False,40,0.5,10,1.0,423,0.0003923482436221,29:16
fig16b,True,1,strong_wolfe,True,5,1.0,3,1.0,908,0.000758217589464,15:53
fig4a,True,1,strong_wolfe,True,20,,3,1.0,349,0.0003572145360521,27:01
fig4a,True,0,None,False,20,1.0,100,0.01,341,0.016953594982624,24:10
fig4a,False,0,strong_wolfe,False,20,,100,0.01,894,0.0006013620877638,1:14:20
fig4a,True,1,strong_wolfe,False,5,1.0,3,0.01,2001,0.0073831495828926,38:51
fig16b,True,0,strong_wolfe,False,40,0.5,10,1.0,418,0.000432184402598,29:35
fig16b,False,1,None,False,20,,100,1.0,333,0.0002450068423058,23:06
fig4a,False,0,None,True,40,1.0,100,0.01,170,0.0073395567014813,23:24
fig16b,False,1,strong_wolfe,True,40,1.0,10,0.01,564,0.0003110650577582,1:13:10
fig4a,True,0,None,True,40,1.0,100,0.01,227,0.0080340923741459,31:46
fig4a,False,1,None,True,40,0.5,3,1.0,650,0.0013285278109833,44:51
fig4a,True,0,None,False,40,1.0,100,1.0,276,0.0003252330934628,38:04
fig16b,True,1,strong_wolfe,False,10,1.0,100,0.01,1328,0.0014993782388046,47:06
fig16b,True,1,strong_wolfe,False,40,,3,1.0,246,0.0002670605608727,37:25
fig4a,True,1,strong_wolfe,True,10,0.5,10,0.01,1820,0.0020534286741167,36:50
fig16b,False,0,strong_wolfe,False,10,,10,1.0,522,0.0004143222176935,21:07
fig16b,True,0,strong_wolfe,False,40,,100,0.01,499,0.0003550970577634,1:16:32
fig4a,True,0,strong_wolfe,True,5,0.5,10,0.01,2001,0.0261508040130138,22:23
fig4a,False,1,strong_wolfe,False,10,1.0,3,0.01,1656,0.0015780904795974,58:25
fig4a,False,0,strong_wolfe,False,40,1.0,100,1.0,251,0.0003298980591353,34:10
fig4a,False,0,None,False,40,0.5,100,0.01,689,0.0023141345009207,48:13
fig16b,False,1,strong_wolfe,False,40,0.5,100,1.0,378,0.0002721080963965,25:13
fig16b,False,0,None,True,5,1.0,10,1.0,777,0.000840698601678,12:24
fig4a,False,1,None,True,40,0.5,100,1.0,650,0.0013285278109833,45:22
fig16b,True,1,strong_wolfe,False,10,1.0,10,1.0,774,0.0005100793787278,27:01
fig4a,True,0,None,False,40,0.5,10,1.0,423,0.0004525319382082,26:05
fig16b,True,0,None,False,5,0.5,3,0.01,2001,0.0267502330243587,12:05
fig4a,True,0,None,True,10,0.5,100,0.01,918,0.0072715240530669,15:49
fig4a,True,1,None,False,20,,100,1.0,407,0.000422133365646,28:15
fig4a,True,1,None,False,5,,100,0.01,52,11.857048034667969,00:34
fig16b,False,1,strong_wolfe,True,40,1.0,100,1.0,199,0.0002259216125821,24:42
fig16b,False,0,None,False,40,,10,1.0,214,0.0002677482261788,29:47
fig16b,False,0,None,False,20,,100,1.0,347,0.0003397080872673,24:28
fig16b,False,1,None,True,5,,3,1.0,648,0.0009140990441665,11:18
fig16b,True,0,strong_wolfe,False,40,,10,0.01,499,0.0003550970577634,1:13:36
fig4a,False,1,strong_wolfe,False,20,0.5,10,1.0,813,0.0005847840220667,26:07
fig4a,False,0,None,True,40,0.5,3,1.0,396,0.0004345187335275,27:16
fig4a,True,1,strong_wolfe,False,5,,100,0.01,2001,0.0056581082753837,43:01
fig4a,True,1,None,False,20,0.5,100,0.01,713,0.0159321445971727,24:54
fig16b,True,0,None,False,10,0.5,100,0.01,1229,0.011776678264141,21:11
fig16b,True,1,None,False,40,1.0,100,1.0,291,0.0002056763187283,39:41
fig4a,True,1,strong_wolfe,True,5,1.0,3,0.01,1820,0.0020534286741167,36:55
fig4a,True,1,None,True,40,1.0,100,1.0,240,0.0002798151981551,33:31
fig4a,False,1,None,False,20,,100,0.01,257,0.0210850704461336,17:50
fig16b,True,0,None,True,20,1.0,100,1.0,366,0.0002876669750548,25:36
fig16b,False,0,None,False,20,0.5,10,1.0,606,0.0005274261930026,21:05
fig16b,True,0,None,True,40,1.0,100,0.01,316,0.0037031138781458,38:34
fig4a,True,1,None,False,20,0.5,10,1.0,627,0.0005607771454378,20:03
fig4a,False,1,strong_wolfe,False,40,,100,1.0,259,0.0003185687819495,39:43
fig4a,True,1,strong_wolfe,True,10,,100,1.0,551,0.0006615574820898,22:15
fig16b,False,1,strong_wolfe,True,20,0.5,10,0.01,1079,0.0016053571598604,37:56
fig4a,True,1,None,True,10,,3,0.01,570,0.0147323030978441,20:04
fig16b,False,1,None,False,10,0.5,100,0.01,2001,0.0058290469460189,31:18
fig16b,False,1,None,True,5,0.5,3,1.0,2001,0.0021997664589434,13:12
fig16b,True,1,strong_wolfe,False,20,0.5,10,1.0,774,0.0005100793787278,27:24
fig16b,True,1,strong_wolfe,True,5,1.0,10,1.0,908,0.000758217589464,15:53
fig4a,True,0,strong_wolfe,True,40,0.5,100,1.0,291,0.0014917800435796,18:16
fig16b,True,1,strong_wolfe,True,10,,100,0.01,1078,0.0011546193854883,44:50
fig16b,False,0,None,False,20,,10,1.0,347,0.0003397080872673,24:18
fig4a,True,0,strong_wolfe,True,5,1.0,10,1.0,1021,0.0007966022239997,16:20
fig4a,True,1,strong_wolfe,True,5,0.5,10,0.01,2001,0.0150161981582641,22:31
fig4a,False,0,strong_wolfe,False,40,0.5,10,1.0,427,0.0004003363428637,29:30
fig4a,False,1,None,True,10,1.0,3,1.0,1068,0.0016775587573647,34:16
fig16b,False,0,None,False,5,,3,1.0,965,0.0006886061746627,15:44
fig4a,False,1,None,False,5,1.0,100,1.0,1319,0.0011312325950711,22:32
fig16b,True,0,None,True,5,,10,1.0,961,0.0007046940154395,16:33
fig4a,True,0,None,False,5,0.5,3,1.0,2001,0.0152416182681918,13:33
fig16b,False,0,None,False,40,0.5,3,0.01,568,0.001872181543149,39:36
fig16b,False,0,strong_wolfe,True,10,0.5,3,1.0,828,0.0011302446946501,14:37
fig16b,False,1,strong_wolfe,False,40,,3,1.0,205,0.0002135461836587,27:38
fig4a,True,1,strong_wolfe,True,5,0.5,3,0.01,2001,0.0150161981582641,22:23
fig16b,False,0,strong_wolfe,True,20,0.5,10,1.0,572,0.0005052651977166,18:11
fig4a,True,0,strong_wolfe,False,10,1.0,100,0.01,1889,0.0012239625211805,1:06:49
fig16b,True,0,strong_wolfe,True,10,,10,1.0,568,0.0004374977143015,23:20
fig16b,True,0,None,True,10,,100,0.01,736,0.0092002553865313,25:58
fig4a,True,0,strong_wolfe,True,10,1.0,3,1.0,629,0.0005852638860233,21:50
fig4a,True,0,None,False,40,1.0,100,0.01,282,0.0080732768401503,39:03
fig4a,False,0,None,True,5,1.0,100,1.0,1126,0.001033553504385,17:16
fig4a,True,0,None,False,10,1.0,10,0.01,845,0.0137589201331138,29:26
fig16b,False,1,strong_wolfe,True,5,0.5,3,1.0,1638,0.0028377601411193,10:03
fig16b,True,1,strong_wolfe,True,20,1.0,10,1.0,434,0.0004356613208074,30:40
fig16b,False,0,strong_wolfe,True,5,,100,1.0,706,0.0010421877959743,14:48
fig4a,False,1,strong_wolfe,True,20,,10,1.0,336,0.0003950899990741,26:22
fig16b,False,1,None,False,40,,100,0.01,348,0.0024949586950242,48:38
fig16b,True,0,None,True,10,,3,1.0,569,0.0005735663580708,20:10
fig4a,True,1,strong_wolfe,True,40,1.0,100,1.0,263,0.0002766315301414,32:20
fig4a,True,1,strong_wolfe,False,5,1.0,10,0.01,2001,0.0073831495828926,38:53
fig4a,False,0,None,True,5,1.0,3,0.01,583,0.0175320729613304,10:06
fig16b,False,1,strong_wolfe,False,5,0.5,3,0.01,2001,0.0246903430670499,21:52
fig16b,False,0,strong_wolfe,True,10,,10,1.0,503,0.0004839480679947,17:52
fig16b,False,0,strong_wolfe,False,10,,10,0.01,1163,0.001063120434992,47:36
fig4a,True,0,None,False,10,0.5,100,1.0,1574,0.0028414358384907,27:00
fig16b,False,1,None,False,5,1.0,100,0.01,2001,0.0058290469460189,34:03
fig4a,True,1,None,False,5,1.0,3,1.0,1541,0.0028787944465875,26:31
fig16b,True,0,None,True,5,,100,0.01,873,0.0060037905350327,15:34
fig16b,True,0,strong_wolfe,True,10,1.0,3,1.0,645,0.0005879735690541,22:43
fig16b,True,1,strong_wolfe,False,10,,100,0.01,1191,0.0014044503914192,49:32
fig16b,False,0,strong_wolfe,True,20,,100,0.01,778,0.0005529309855774,1:05:35
fig4a,True,0,None,True,5,,3,1.0,902,0.0012099852319806,15:46
fig16b,False,0,strong_wolfe,False,20,,100,0.01,720,0.0005386582342907,55:54
fig16b,True,1,strong_wolfe,False,20,1.0,10,1.0,432,0.0003887203638441,29:44
fig16b,True,0,None,False,10,0.5,10,1.0,1135,0.00116434879601,19:57
fig4a,True,1,strong_wolfe,False,40,0.5,10,0.01,1117,0.0010627701412886,1:15:05
fig4a,False,1,strong_wolfe,False,10,1.0,100,0.01,1656,0.0015780904795974,53:49
fig4a,False,1,strong_wolfe,True,40,1.0,10,0.01,510,0.0005168613861314,1:07:38
fig16b,False,1,strong_wolfe,True,40,0.5,100,1.0,333,0.0002821669913828,21:21
fig16b,True,0,strong_wolfe,True,20,,3,0.01,733,0.0005875268834643,1:02:17
fig4a,False,1,strong_wolfe,False,5,,3,0.01,2001,0.0055733867920935,38:27
fig16b,False,1,strong_wolfe,True,20,1.0,10,1.0,333,0.0002821669913828,23:14
fig16b,True,0,strong_wolfe,True,10,0.5,100,0.01,1830,0.0015937227290123,36:39
fig4a,True,0,strong_wolfe,True,20,0.5,3,1.0,629,0.0005852638860233,21:46
fig4a,False,0,strong_wolfe,True,20,1.0,3,1.0,369,0.0003733074408955,25:48
fig16b,False,0,strong_wolfe,False,20,1.0,100,0.01,858,0.0006029198993928,58:52
fig16b,False,1,strong_wolfe,False,5,,100,0.01,2001,0.0022647199220955,43:20
fig4a,False,1,None,True,20,0.5,10,0.01,374,0.008911564014852,13:03
fig16b,False,0,None,True,40,1.0,100,1.0,185,0.0002702100900933,25:27
fig4a,True,1,None,False,40,,10,0.01,413,0.0031058005988597,57:57
fig16b,False,1,None,False,40,,10,1.0,202,0.0001971562451217,27:55
fig16b,True,0,strong_wolfe,True,10,1.0,10,0.01,1202,0.0011070383479818,42:50
fig4a,False,1,strong_wolfe,False,10,1.0,10,1.0,813,0.0005847840220667,28:27
fig4a,False,1,None,True,40,,3,0.01,223,0.004963434766978,30:56
fig16b,True,0,None,False,20,1.0,10,1.0,358,0.0002992058580275,25:14
fig4a,True,0,strong_wolfe,False,20,,10,1.0,124,0.0290869809687137,07:43
fig16b,True,1,None,False,10,,100,0.01,788,0.0062304576858878,27:48
fig4a,False,0,strong_wolfe,False,10,1.0,100,0.01,1645,0.0011764857918024,58:12
fig4a,True,1,None,True,10,,10,0.01,570,0.0147323030978441,19:59
fig16b,False,0,None,False,40,,10,0.01,315,0.0016265125013887,39:54
fig16b,True,0,strong_wolfe,False,5,1.0,10,0.01,2001,0.0042141918092966,38:17
fig4a,True,1,None,False,20,1.0,100,0.01,437,0.0101120267063379,30:17
fig16b,False,1,strong_wolfe,False,20,1.0,100,0.01,995,0.0005807190318591,1:00:21
fig16b,True,0,None,True,5,1.0,10,1.0,1175,0.0009395654778927,20:09
fig4a,False,1,None,False,20,0.5,3,1.0,782,0.0005571882938966,26:57
fig16b,False,1,strong_wolfe,False,20,0.5,3,0.01,1472,0.0013864113716408,47:53
fig16b,True,0,None,True,20,,100,0.01,627,0.0010679672705009,44:22
fig16b,True,0,strong_wolfe,True,10,,100,0.01,1050,0.0011510499753057,39:04
fig4a,True,0,strong_wolfe,True,40,1.0,100,1.0,361,0.000283077446511,46:03
fig16b,True,1,strong_wolfe,False,5,,100,1.0,1215,0.0006375011289492,26:08
fig16b,False,1,strong_wolfe,True,5,1.0,100,0.01,1467,0.0024652031715959,29:26
fig4a,True,1,None,True,40,0.5,100,0.01,346,0.0123740630224347,24:20
fig4a,False,1,strong_wolfe,True,10,,10,1.0,514,0.0006099195452407,20:25
fig16b,True,1,strong_wolfe,False,10,,3,0.01,1191,0.0014044503914192,46:14
fig4a,False,0,None,False,10,,10,1.0,699,0.0005040136747993,24:13
fig16b,False,0,None,False,5,0.5,3,0.01,2001,0.0467510484158992,13:32
fig4a,False,0,strong_wolfe,True,40,,3,0.01,402,0.0004696425166912,1:07:32
fig16b,False,1,strong_wolfe,True,5,1.0,10,1.0,873,0.001122377696447,15:28
fig16b,True,0,strong_wolfe,False,5,,3,0.01,2001,0.001718288520351,39:20
fig4a,False,0,None,False,20,,3,1.0,407,0.0003850236535072,28:45
fig16b,False,1,None,False,40,0.5,10,1.0,347,0.0002482618729118,24:03
fig16b,True,0,strong_wolfe,True,40,1.0,100,1.0,253,0.0002902919077314,32:18
fig16b,True,1,strong_wolfe,False,5,,10,1.0,1215,0.0006375011289492,25:24
fig16b,True,1,strong_wolfe,True,10,,3,0.01,1078,0.0011546193854883,41:44
fig4a,False,0,None,False,10,0.5,100,1.0,1205,0.0011445377022027,18:32
fig4a,False,0,None,True,10,1.0,3,0.01,392,0.0115398205816745,12:28
fig16b,False,1,None,True,40,0.5,10,0.01,390,0.0040466026403009,27:30
fig16b,True,0,strong_wolfe,True,40,0.5,100,0.01,866,0.0005422066315077,59:42
fig4a,False,0,strong_wolfe,False,20,0.5,3,0.01,1645,0.0011764857918024,53:17
fig16b,False,1,None,False,5,1.0,100,1.0,1051,0.0008314757142215,17:41
fig16b,False,1,None,False,10,1.0,100,1.0,603,0.0003797849349211,20:52
fig16b,False,1,None,False,5,0.5,10,0.01,1533,0.0750255957245826,10:18
fig16b,False,1,None,True,5,,3,0.01,1336,0.0040501104667782,23:28
fig16b,True,1,strong_wolfe,False,5,,3,0.01,2001,0.002767393598333,42:57
fig16b,False,0,None,False,40,,3,1.0,214,0.0002677482261788,28:52
fig4a,False,0,None,True,20,1.0,3,0.01,294,0.0073424209840595,20:11
fig16b,False,0,None,False,20,,3,1.0,347,0.0003397080872673,24:13
fig16b,False,0,strong_wolfe,True,10,0.5,3,0.01,1715,0.001992181641981,35:08
fig16b,True,0,strong_wolfe,False,5,,3,1.0,1125,0.0007504981476813,23:31
fig4a,True,0,None,False,20,1.0,3,1.0,423,0.0004525319382082,29:42
fig16b,False,1,strong_wolfe,False,20,1.0,10,0.01,995,0.0005807190318591,1:04:07
fig4a,False,0,None,False,10,1.0,3,1.0,747,0.0005522705614566,25:44
fig4a,False,0,None,False,40,,3,0.01,355,0.0023097998928278,49:44
fig4a,False,1,None,True,10,1.0,100,1.0,1068,0.0016775587573647,36:19
fig4a,False,0,None,True,10,,3,0.01,358,0.0115371998399496,11:45
fig16b,True,0,strong_wolfe,False,10,,100,1.0,656,0.0005387310520745,26:23
fig16b,True,0,None,True,20,1.0,3,0.01,571,0.0018067936180159,39:53
fig16b,True,1,None,False,20,,100,1.0,356,0.0002772929146885,23:05
fig16b,True,1,strong_wolfe,True,20,0.5,100,1.0,666,0.0005089561454951,23:29
fig4a,False,1,strong_wolfe,True,5,,10,0.01,1818,0.0018447921611368,40:21
fig16b,True,0,strong_wolfe,False,20,1.0,10,1.0,418,0.000432184402598,29:18
fig4a,True,0,strong_wolfe,True,5,,100,1.0,1071,0.0008823894895613,22:11
fig4a,False,1,None,True,20,1.0,100,0.01,204,0.0088925901800394,12:51
fig4a,True,0,None,False,10,0.5,3,0.01,1740,0.0109154554083943,30:06
fig16b,True,1,None,False,40,,10,0.01,321,0.0044407127425074,40:13
fig16b,True,0,strong_wolfe,True,20,,100,0.01,733,0.0005875268834643,57:21
fig16b,False,1,None,False,20,,10,1.0,333,0.0002450068423058,21:25
fig16b,False,1,strong_wolfe,True,10,,100,1.0,527,0.0003494917182251,21:33
fig16b,False,0,None,True,40,,100,1.0,182,0.0002701403864193,24:47
fig16b,False,1,None,False,20,1.0,3,1.0,347,0.0002482618729118,24:11
fig4a,True,0,None,False,5,,100,1.0,948,0.0010495827300474,16:38
fig16b,False,0,strong_wolfe,False,5,1.0,100,0.01,2001,0.0028477245941758,38:19
fig4a,False,0,None,True,5,1.0,10,1.0,1126,0.001033553504385,19:18
