index,filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
0,fig16b,False,1,strong_wolfe,False,5,2.0,100,0.03,2001,0.0258474107831716,568.8222632408142
0,fig4a,False,1,strong_wolfe,False,40,,100,0.3,335,0.0003328555321786,1105.889633893967
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,0.1,693,0.0005445715505629,1159.089779138565
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,0.03,2001,0.0054550231434404,1267.0086543560028
0,fig16b,False,0,strong_wolfe,False,20,20.0,100,0.03,744,0.0004985482664778,1253.364043712616
0,fig16b,False,0,strong_wolfe,False,5,,100,1.0,907,0.0006490652449429,529.4250965118408
0,fig16b,False,0,strong_wolfe,False,20,,100,0.3,378,0.0003292162145953,650.434330701828
0,fig4a,False,0,strong_wolfe,False,40,40.0,100,0.9,254,0.0002785561373457,2066.823086500168
0,fig4a,False,0,strong_wolfe,False,40,,100,0.5,268,0.0003253181930631,2274.44486451149
0,fig16b,False,0,strong_wolfe,False,5,,100,0.01,2001,0.0018379774410277,1509.7299890518188
0,fig16b,False,0,strong_wolfe,False,5,2.0,100,0.1,2001,0.0287529807537794,553.4466254711151
0,fig4a,False,0,strong_wolfe,False,5,2.0,100,0.3,2001,0.0239615738391876,617.0583393573761
0,fig16b,False,1,strong_wolfe,False,40,,100,0.03,406,0.0003065531200263,1544.897037744522
0,fig16b,False,0,strong_wolfe,False,5,2.0,100,0.03,2001,0.0263198930770158,614.8820948600769
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,0.5,1274,0.0012423589359968,1535.3316094875336
0,fig16b,False,1,strong_wolfe,False,10,5.0,100,1.0,1205,0.0007076885667629,607.2389094829559
0,fig4a,False,0,strong_wolfe,False,10,10.0,100,0.5,806,0.0005972040817141,1779.1771869659424
0,fig16b,False,0,strong_wolfe,False,10,5.0,100,0.03,2001,0.0019942491780966,1001.5473120212556
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,0.01,2001,0.0088171074166893,1097.4081263542175
0,fig4a,False,0,strong_wolfe,False,40,,100,0.3,282,0.0003137736639473,964.477833032608
0,fig16b,False,1,strong_wolfe,False,40,,100,2.0,60,0.0299919676035642,76.92376232147217
0,fig16b,False,0,strong_wolfe,False,40,,100,0.01,443,0.000348737288732,1756.4975471496582
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,0.1,1085,0.0006738279480487,930.8145818710328
0,fig16b,False,0,strong_wolfe,False,20,,100,0.01,758,0.0005008287262171,1988.149812221527
0,fig16b,False,1,strong_wolfe,False,20,,100,0.9,356,0.0002793721214402,1400.803172826767
0,fig16b,False,0,strong_wolfe,False,10,10.0,100,0.5,637,0.0004475279420148,1407.0547337532043
0,fig4a,False,1,strong_wolfe,False,10,,100,2.0,127,0.0440489761531353,132.3149151802063
0,fig16b,False,1,strong_wolfe,False,20,20.0,100,1.0,383,0.0002656879951246,649.507741689682
0,fig16b,False,0,strong_wolfe,False,20,10.0,100,2.0,235,0.0100032994523644,251.9066345691681
0,fig4a,False,1,strong_wolfe,False,40,40.0,100,1.0,291,0.0003253033501096,962.2133071422576
0,fig16b,False,1,strong_wolfe,False,5,2.0,100,1.1,2001,0.0037200038786977,1136.8720588684082
0,fig4a,False,0,strong_wolfe,False,10,10.0,100,0.9,728,0.0005545452004298,1605.6534368991852
0,fig16b,False,1,strong_wolfe,False,40,40.0,100,0.9,230,0.0002230664540547,1463.407038450241
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,0.01,1072,0.0008305488154292,1803.497924089432
0,fig16b,False,1,strong_wolfe,False,40,40.0,100,1.1,222,0.0002331047726329,1540.667198896408
0,fig16b,False,1,strong_wolfe,False,40,40.0,100,0.5,234,0.0002330989518668,1510.156022310257
0,fig4a,False,1,strong_wolfe,False,20,10.0,100,0.5,888,0.0006806510500609,1939.5540816783905
0,fig16b,False,1,strong_wolfe,False,10,10.0,100,1.1,680,0.0004204319848213,1457.1144976615906
0,fig4a,False,0,strong_wolfe,False,40,40.0,100,0.1,382,0.0003734959755092,1266.79625415802
0,fig4a,False,1,strong_wolfe,False,40,,100,0.03,457,0.0004901082720607,1926.7081916332245
0,fig16b,False,0,strong_wolfe,False,10,5.0,100,0.9,1002,0.0009162908536382,1072.58318567276
